=============================================
 Remaining experiments (with NCCL fix)
 Started: Sun Mar  8 21:50:51 UTC 2026
=============================================

=============================================
 [full_raw_moe] Starting training
 Config: configs/full_raw_moe.yaml
 Sun Mar  8 21:50:52 UTC 2026
=============================================
W0308 21:50:53.147000 4134707 site-packages/torch/distributed/run.py:803] 
W0308 21:50:53.147000 4134707 site-packages/torch/distributed/run.py:803] *****************************************
W0308 21:50:53.147000 4134707 site-packages/torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0308 21:50:53.147000 4134707 site-packages/torch/distributed/run.py:803] *****************************************

============================================================
 Experiment: full_raw_moe
 Config:     configs/full_raw_moe.yaml
 Parallelism: FSDP2 + compile
 MoE: 8 experts, top-2
============================================================

Loading existing tokenizer from tokenizer_16k
/opt/conda/lib/python3.10/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
[rank0]:[W308 21:51:01.536728210 ProcessGroupNCCL.cpp:5068] Guessing device ID based on global rank. This can cause a hang if rank to GPU mapping is heterogeneous. You can specify device_id in init_process_group()
Tokenizer: vocab=16384, eos_id=1, pad_id=0
Using streaming data loader (sharded dataset)
Estimated tokens: ~57,500,000,000
Steps/epoch: ~219,345, Total steps: ~219,345
Warmup: 2,193 steps
Tok/step: 262,016
Initializing model ...
Parameters: 1,409,471,232 total, 390,255,360 active/token (12,582,912 embed + 1,396,888,320 non-embed)
Applying FSDP2 (fully_shard) ...
Compiling model with torch.compile ...
W&B init failed (No API key configured. Use `wandb login` to log in.), continuing without logging
  step  60800/219345 | loss 2.7155 | ppl 15.11 | lr 2.49e-04 | 300556 tok/s | MFU 8.9%
  step  60900/219345 | loss 3.0410 | ppl 20.93 | lr 2.49e-04 | 300544 tok/s | MFU 8.9%
  step  61000/219345 | loss 2.8601 | ppl 17.46 | lr 2.49e-04 | 300533 tok/s | MFU 8.9%
  step  61100/219345 | loss 2.3694 | ppl 10.69 | lr 2.49e-04 | 300519 tok/s | MFU 8.9%
  step  61200/219345 | loss 3.0292 | ppl 20.68 | lr 2.49e-04 | 300569 tok/s | MFU 8.9%
  step  61300/219345 | loss 2.9157 | ppl 18.46 | lr 2.48e-04 | 300494 tok/s | MFU 8.9%
  step  61400/219345 | loss 3.0634 | ppl 21.40 | lr 2.48e-04 | 300544 tok/s | MFU 8.9%
  step  61500/219345 | loss 3.0773 | ppl 21.70 | lr 2.48e-04 | 300588 tok/s | MFU 8.9%
  step  61600/219345 | loss 2.9367 | ppl 18.85 | lr 2.48e-04 | 300580 tok/s | MFU 8.9%
  step  61700/219345 | loss 2.5963 | ppl 13.41 | lr 2.48e-04 | 300627 tok/s | MFU 8.9%
  step  61800/219345 | loss 2.0872 | ppl 8.06 | lr 2.48e-04 | 300615 tok/s | MFU 8.9%
  step  61900/219345 | loss 2.0363 | ppl 7.66 | lr 2.47e-04 | 300657 tok/s | MFU 8.9%
  step  62000/219345 | loss 2.6369 | ppl 13.97 | lr 2.47e-04 | 300706 tok/s | MFU 8.9%
  step  62100/219345 | loss 2.8064 | ppl 16.55 | lr 2.47e-04 | 300750 tok/s | MFU 8.9%
  step  62200/219345 | loss 2.0393 | ppl 7.68 | lr 2.47e-04 | 300796 tok/s | MFU 8.9%
  step  62300/219345 | loss 2.8751 | ppl 17.73 | lr 2.47e-04 | 300797 tok/s | MFU 8.9%
  step  62400/219345 | loss 1.7207 | ppl 5.59 | lr 2.47e-04 | 300783 tok/s | MFU 8.9%
  step  62500/219345 | loss 3.3831 | ppl 29.46 | lr 2.46e-04 | 300825 tok/s | MFU 8.9%
  step  62600/219345 | loss 2.0859 | ppl 8.05 | lr 2.46e-04 | 300808 tok/s | MFU 8.9%
  step  62700/219345 | loss 2.5817 | ppl 13.22 | lr 2.46e-04 | 300801 tok/s | MFU 8.9%
  step  62800/219345 | loss 3.5111 | ppl 33.49 | lr 2.46e-04 | 300785 tok/s | MFU 8.9%
  step  62900/219345 | loss 3.0448 | ppl 21.01 | lr 2.46e-04 | 300827 tok/s | MFU 8.9%
  step  63000/219345 | loss 2.9802 | ppl 19.69 | lr 2.46e-04 | 300759 tok/s | MFU 8.9%
  step  63100/219345 | loss 1.9067 | ppl 6.73 | lr 2.45e-04 | 300793 tok/s | MFU 8.9%
  step  63200/219345 | loss 2.6446 | ppl 14.08 | lr 2.45e-04 | 300836 tok/s | MFU 8.9%
  step  63300/219345 | loss 2.7954 | ppl 16.37 | lr 2.45e-04 | 300821 tok/s | MFU 8.9%
  step  63400/219345 | loss 2.8650 | ppl 17.55 | lr 2.45e-04 | 300807 tok/s | MFU 8.9%
  step  63500/219345 | loss 2.6840 | ppl 14.64 | lr 2.45e-04 | 300853 tok/s | MFU 8.9%
  step  63600/219345 | loss 3.1855 | ppl 24.18 | lr 2.45e-04 | 300896 tok/s | MFU 8.9%
  step  63700/219345 | loss 2.8495 | ppl 17.28 | lr 2.44e-04 | 300898 tok/s | MFU 8.9%
  step  63800/219345 | loss 2.9034 | ppl 18.24 | lr 2.44e-04 | 300941 tok/s | MFU 8.9%
  step  63900/219345 | loss 2.9079 | ppl 18.32 | lr 2.44e-04 | 300976 tok/s | MFU 8.9%
  step  64000/219345 | loss 2.9954 | ppl 19.99 | lr 2.44e-04 | 301018 tok/s | MFU 8.9%
  step  64100/219345 | loss 2.8639 | ppl 17.53 | lr 2.44e-04 | 300998 tok/s | MFU 8.9%
  step  64200/219345 | loss 2.7401 | ppl 15.49 | lr 2.44e-04 | 301032 tok/s | MFU 8.9%
  step  64300/219345 | loss 2.7673 | ppl 15.91 | lr 2.43e-04 | 301019 tok/s | MFU 8.9%
  step  64400/219345 | loss 2.8169 | ppl 16.72 | lr 2.43e-04 | 301007 tok/s | MFU 8.9%
  step  64500/219345 | loss 2.4865 | ppl 12.02 | lr 2.43e-04 | 300992 tok/s | MFU 8.9%
  step  64600/219345 | loss 2.8845 | ppl 17.89 | lr 2.43e-04 | 301026 tok/s | MFU 8.9%
  step  64700/219345 | loss 2.7014 | ppl 14.90 | lr 2.43e-04 | 300951 tok/s | MFU 8.9%
  step  64800/219345 | loss 2.5596 | ppl 12.93 | lr 2.43e-04 | 300990 tok/s | MFU 8.9%
  step  64900/219345 | loss 2.1990 | ppl 9.02 | lr 2.42e-04 | 301034 tok/s | MFU 8.9%
  step  65000/219345 | loss 2.9677 | ppl 19.45 | lr 2.42e-04 | 301022 tok/s | MFU 8.9%
  Saved checkpoint -> runs/full_raw_moe/latest.pt
  step  65100/219345 | loss 2.5368 | ppl 12.64 | lr 2.42e-04 | 300930 tok/s | MFU 8.9%
  step  65200/219345 | loss 2.2435 | ppl 9.43 | lr 2.42e-04 | 300920 tok/s | MFU 8.9%
  step  65300/219345 | loss 3.0003 | ppl 20.09 | lr 2.42e-04 | 300962 tok/s | MFU 8.9%
  step  65400/219345 | loss 3.2885 | ppl 26.80 | lr 2.42e-04 | 301003 tok/s | MFU 8.9%
  step  65500/219345 | loss 3.0567 | ppl 21.26 | lr 2.41e-04 | 301048 tok/s | MFU 8.9%
  step  65600/219345 | loss 2.4021 | ppl 11.05 | lr 2.41e-04 | 301089 tok/s | MFU 8.9%
  step  65700/219345 | loss 2.8706 | ppl 17.65 | lr 2.41e-04 | 301136 tok/s | MFU 8.9%
  step  65800/219345 | loss 2.8788 | ppl 17.79 | lr 2.41e-04 | 301178 tok/s | MFU 8.9%
  step  65900/219345 | loss 2.8628 | ppl 17.51 | lr 2.41e-04 | 301162 tok/s | MFU 8.9%
  step  66000/219345 | loss 3.0244 | ppl 20.58 | lr 2.41e-04 | 301143 tok/s | MFU 8.9%
  step  66100/219345 | loss 2.4494 | ppl 11.58 | lr 2.40e-04 | 301126 tok/s | MFU 8.9%
  step  66200/219345 | loss 2.7434 | ppl 15.54 | lr 2.40e-04 | 301168 tok/s | MFU 8.9%
  step  66300/219345 | loss 2.6725 | ppl 14.48 | lr 2.40e-04 | 301154 tok/s | MFU 8.9%
  step  66400/219345 | loss 2.5201 | ppl 12.43 | lr 2.40e-04 | 301141 tok/s | MFU 8.9%
  step  66500/219345 | loss 2.7795 | ppl 16.11 | lr 2.40e-04 | 301119 tok/s | MFU 8.9%
  step  66600/219345 | loss 3.1088 | ppl 22.40 | lr 2.39e-04 | 301162 tok/s | MFU 8.9%
  step  66700/219345 | loss 3.2680 | ppl 26.26 | lr 2.39e-04 | 301150 tok/s | MFU 8.9%
  step  66800/219345 | loss 2.4902 | ppl 12.06 | lr 2.39e-04 | 301193 tok/s | MFU 8.9%
  step  66900/219345 | loss 2.8380 | ppl 17.08 | lr 2.39e-04 | 301182 tok/s | MFU 8.9%
  step  67000/219345 | loss 3.0412 | ppl 20.93 | lr 2.39e-04 | 301211 tok/s | MFU 8.9%
  step  67100/219345 | loss 2.9383 | ppl 18.88 | lr 2.39e-04 | 301253 tok/s | MFU 8.9%
  step  67200/219345 | loss 2.9780 | ppl 19.65 | lr 2.38e-04 | 301295 tok/s | MFU 8.9%
  step  67300/219345 | loss 2.9224 | ppl 18.59 | lr 2.38e-04 | 301336 tok/s | MFU 8.9%
  step  67400/219345 | loss 2.9089 | ppl 18.34 | lr 2.38e-04 | 301368 tok/s | MFU 8.9%
  step  67500/219345 | loss 2.6962 | ppl 14.82 | lr 2.38e-04 | 301399 tok/s | MFU 8.9%
  step  67600/219345 | loss 2.4912 | ppl 12.08 | lr 2.38e-04 | 301386 tok/s | MFU 8.9%
  step  67700/219345 | loss 2.8634 | ppl 17.52 | lr 2.38e-04 | 301428 tok/s | MFU 8.9%
  step  67800/219345 | loss 2.9550 | ppl 19.20 | lr 2.37e-04 | 301418 tok/s | MFU 8.9%
  step  67900/219345 | loss 2.7429 | ppl 15.53 | lr 2.37e-04 | 301405 tok/s | MFU 8.9%
  step  68000/219345 | loss 3.1523 | ppl 23.39 | lr 2.37e-04 | 301449 tok/s | MFU 8.9%
  step  68100/219345 | loss 1.2942 | ppl 3.65 | lr 2.37e-04 | 301433 tok/s | MFU 8.9%
  step  68200/219345 | loss 2.9931 | ppl 19.95 | lr 2.37e-04 | 301411 tok/s | MFU 8.9%
  step  68300/219345 | loss 2.3992 | ppl 11.01 | lr 2.36e-04 | 301377 tok/s | MFU 8.9%
  step  68400/219345 | loss 2.6641 | ppl 14.36 | lr 2.36e-04 | 301424 tok/s | MFU 8.9%
  step  68500/219345 | loss 2.0115 | ppl 7.47 | lr 2.36e-04 | 301414 tok/s | MFU 8.9%
  step  68600/219345 | loss 1.7091 | ppl 5.52 | lr 2.36e-04 | 301455 tok/s | MFU 8.9%
  step  68700/219345 | loss 2.2904 | ppl 9.88 | lr 2.36e-04 | 301440 tok/s | MFU 8.9%
  step  68800/219345 | loss 2.8500 | ppl 17.29 | lr 2.36e-04 | 301468 tok/s | MFU 8.9%
  step  68900/219345 | loss 3.1648 | ppl 23.69 | lr 2.35e-04 | 301508 tok/s | MFU 8.9%
  step  69000/219345 | loss 2.5227 | ppl 12.46 | lr 2.35e-04 | 301547 tok/s | MFU 8.9%
  step  69100/219345 | loss 2.9921 | ppl 19.93 | lr 2.35e-04 | 301590 tok/s | MFU 8.9%
  step  69200/219345 | loss 2.8643 | ppl 17.54 | lr 2.35e-04 | 301632 tok/s | MFU 8.9%
  step  69300/219345 | loss 2.9833 | ppl 19.75 | lr 2.35e-04 | 301674 tok/s | MFU 8.9%
  step  69400/219345 | loss 2.9444 | ppl 19.00 | lr 2.35e-04 | 301716 tok/s | MFU 8.9%
  step  69500/219345 | loss 3.0967 | ppl 22.12 | lr 2.34e-04 | 301701 tok/s | MFU 8.9%
  step  69600/219345 | loss 2.9957 | ppl 20.00 | lr 2.34e-04 | 301740 tok/s | MFU 8.9%
  step  69700/219345 | loss 2.9321 | ppl 18.77 | lr 2.34e-04 | 301672 tok/s | MFU 8.9%
  step  69800/219345 | loss 2.9084 | ppl 18.33 | lr 2.34e-04 | 301716 tok/s | MFU 8.9%
  step  69900/219345 | loss 2.7204 | ppl 15.19 | lr 2.34e-04 | 301702 tok/s | MFU 8.9%
  step  70000/219345 | loss 2.8465 | ppl 17.23 | lr 2.33e-04 | 301742 tok/s | MFU 8.9%
  Saved checkpoint -> runs/full_raw_moe/latest.pt
  step  70100/219345 | loss 2.8683 | ppl 17.61 | lr 2.33e-04 | 301543 tok/s | MFU 8.9%
  step  70200/219345 | loss 2.2640 | ppl 9.62 | lr 2.33e-04 | 301582 tok/s | MFU 8.9%
  step  70300/219345 | loss 2.9531 | ppl 19.17 | lr 2.33e-04 | 301623 tok/s | MFU 8.9%
  step  70400/219345 | loss 2.9334 | ppl 18.79 | lr 2.33e-04 | 301607 tok/s | MFU 8.9%
  step  70500/219345 | loss 2.8467 | ppl 17.23 | lr 2.33e-04 | 301645 tok/s | MFU 8.9%
  step  70600/219345 | loss 2.9758 | ppl 19.60 | lr 2.32e-04 | 301634 tok/s | MFU 8.9%
  step  70700/219345 | loss 2.1906 | ppl 8.94 | lr 2.32e-04 | 301677 tok/s | MFU 8.9%
  step  70800/219345 | loss 3.2318 | ppl 25.32 | lr 2.32e-04 | 301715 tok/s | MFU 8.9%
  step  70900/219345 | loss 3.0243 | ppl 20.58 | lr 2.32e-04 | 301754 tok/s | MFU 8.9%
  step  71000/219345 | loss 2.8052 | ppl 16.53 | lr 2.32e-04 | 301792 tok/s | MFU 8.9%
  step  71100/219345 | loss 2.9143 | ppl 18.44 | lr 2.31e-04 | 301831 tok/s | MFU 8.9%
  step  71200/219345 | loss 2.6802 | ppl 14.59 | lr 2.31e-04 | 301871 tok/s | MFU 8.9%
  step  71300/219345 | loss 2.9829 | ppl 19.74 | lr 2.31e-04 | 301912 tok/s | MFU 8.9%
  step  71400/219345 | loss 3.2271 | ppl 25.21 | lr 2.31e-04 | 301896 tok/s | MFU 8.9%
  step  71500/219345 | loss 2.0849 | ppl 8.04 | lr 2.31e-04 | 301938 tok/s | MFU 8.9%
  step  71600/219345 | loss 2.8859 | ppl 17.92 | lr 2.31e-04 | 301867 tok/s | MFU 8.9%
  step  71700/219345 | loss 3.2711 | ppl 26.34 | lr 2.30e-04 | 301907 tok/s | MFU 8.9%
  step  71800/219345 | loss 2.9911 | ppl 19.91 | lr 2.30e-04 | 301892 tok/s | MFU 8.9%
  step  71900/219345 | loss 2.6025 | ppl 13.50 | lr 2.30e-04 | 301934 tok/s | MFU 8.9%
  step  72000/219345 | loss 2.9325 | ppl 18.78 | lr 2.30e-04 | 301862 tok/s | MFU 8.9%
  step  72100/219345 | loss 2.2597 | ppl 9.58 | lr 2.30e-04 | 301896 tok/s | MFU 8.9%
  step  72200/219345 | loss 2.3971 | ppl 10.99 | lr 2.29e-04 | 301936 tok/s | MFU 8.9%
  step  72300/219345 | loss 2.9815 | ppl 19.72 | lr 2.29e-04 | 301924 tok/s | MFU 8.9%
  step  72400/219345 | loss 3.2041 | ppl 24.63 | lr 2.29e-04 | 301963 tok/s | MFU 8.9%
  step  72500/219345 | loss 2.6804 | ppl 14.59 | lr 2.29e-04 | 301951 tok/s | MFU 8.9%
  step  72600/219345 | loss 2.4805 | ppl 11.95 | lr 2.29e-04 | 301993 tok/s | MFU 8.9%
  step  72700/219345 | loss 2.8684 | ppl 17.61 | lr 2.29e-04 | 302033 tok/s | MFU 8.9%
  step  72800/219345 | loss 2.7517 | ppl 15.67 | lr 2.28e-04 | 302072 tok/s | MFU 8.9%
  step  72900/219345 | loss 2.9548 | ppl 19.20 | lr 2.28e-04 | 302110 tok/s | MFU 8.9%
  step  73000/219345 | loss 2.3681 | ppl 10.68 | lr 2.28e-04 | 302153 tok/s | MFU 8.9%
  step  73100/219345 | loss 2.7961 | ppl 16.38 | lr 2.28e-04 | 302189 tok/s | MFU 8.9%
  step  73200/219345 | loss 2.8819 | ppl 17.85 | lr 2.28e-04 | 302229 tok/s | MFU 8.9%
  step  73300/219345 | loss 2.9982 | ppl 20.05 | lr 2.27e-04 | 302215 tok/s | MFU 8.9%
  step  73400/219345 | loss 2.2598 | ppl 9.58 | lr 2.27e-04 | 302252 tok/s | MFU 8.9%
  step  73500/219345 | loss 2.6300 | ppl 13.87 | lr 2.27e-04 | 302237 tok/s | MFU 8.9%
  step  73600/219345 | loss 2.7816 | ppl 16.14 | lr 2.27e-04 | 302218 tok/s | MFU 8.9%
  step  73700/219345 | loss 2.8847 | ppl 17.90 | lr 2.27e-04 | 302203 tok/s | MFU 8.9%
  step  73800/219345 | loss 2.9138 | ppl 18.43 | lr 2.26e-04 | 302245 tok/s | MFU 8.9%
  step  73900/219345 | loss 2.9775 | ppl 19.64 | lr 2.26e-04 | 302233 tok/s | MFU 8.9%
  step  74000/219345 | loss 2.5352 | ppl 12.62 | lr 2.26e-04 | 302213 tok/s | MFU 8.9%
  step  74100/219345 | loss 2.8272 | ppl 16.90 | lr 2.26e-04 | 302253 tok/s | MFU 8.9%
  step  74200/219345 | loss 1.0204 | ppl 2.77 | lr 2.26e-04 | 302291 tok/s | MFU 8.9%
  step  74300/219345 | loss 2.4553 | ppl 11.65 | lr 2.26e-04 | 302275 tok/s | MFU 8.9%
  step  74400/219345 | loss 3.0932 | ppl 22.05 | lr 2.25e-04 | 302314 tok/s | MFU 8.9%
  step  74500/219345 | loss 3.4551 | ppl 31.66 | lr 2.25e-04 | 302301 tok/s | MFU 8.9%
  step  74600/219345 | loss 3.0058 | ppl 20.20 | lr 2.25e-04 | 302342 tok/s | MFU 8.9%
  step  74700/219345 | loss 2.3448 | ppl 10.43 | lr 2.25e-04 | 302376 tok/s | MFU 8.9%
  step  74800/219345 | loss 3.2772 | ppl 26.50 | lr 2.25e-04 | 302412 tok/s | MFU 8.9%
  step  74900/219345 | loss 3.1148 | ppl 22.53 | lr 2.24e-04 | 302427 tok/s | MFU 9.0%
  step  75000/219345 | loss 3.0143 | ppl 20.38 | lr 2.24e-04 | 302457 tok/s | MFU 9.0%
  Saved checkpoint -> runs/full_raw_moe/latest.pt
  step  75100/219345 | loss 3.0015 | ppl 20.12 | lr 2.24e-04 | 302372 tok/s | MFU 8.9%
  step  75200/219345 | loss 2.9625 | ppl 19.35 | lr 2.24e-04 | 302412 tok/s | MFU 8.9%
  step  75300/219345 | loss 2.7968 | ppl 16.39 | lr 2.24e-04 | 302395 tok/s | MFU 8.9%
  step  75400/219345 | loss 3.1671 | ppl 23.74 | lr 2.23e-04 | 302436 tok/s | MFU 9.0%
  step  75500/219345 | loss 2.6576 | ppl 14.26 | lr 2.23e-04 | 302420 tok/s | MFU 9.0%
  step  75600/219345 | loss 2.0137 | ppl 7.49 | lr 2.23e-04 | 302392 tok/s | MFU 8.9%
  step  75700/219345 | loss 2.9716 | ppl 19.52 | lr 2.23e-04 | 302373 tok/s | MFU 8.9%
  step  75800/219345 | loss 3.0462 | ppl 21.04 | lr 2.23e-04 | 302409 tok/s | MFU 8.9%
  step  75900/219345 | loss 2.9551 | ppl 19.20 | lr 2.23e-04 | 302397 tok/s | MFU 8.9%
  step  76000/219345 | loss 3.0836 | ppl 21.84 | lr 2.22e-04 | 302380 tok/s | MFU 8.9%
  step  76100/219345 | loss 2.8887 | ppl 17.97 | lr 2.22e-04 | 302419 tok/s | MFU 8.9%
  step  76200/219345 | loss 2.5538 | ppl 12.86 | lr 2.22e-04 | 302435 tok/s | MFU 9.0%
  step  76300/219345 | loss 2.7154 | ppl 15.11 | lr 2.22e-04 | 302420 tok/s | MFU 9.0%
  step  76400/219345 | loss 2.9867 | ppl 19.82 | lr 2.22e-04 | 302456 tok/s | MFU 9.0%
  step  76500/219345 | loss 2.9954 | ppl 19.99 | lr 2.21e-04 | 302436 tok/s | MFU 9.0%
  step  76600/219345 | loss 2.9626 | ppl 19.35 | lr 2.21e-04 | 302450 tok/s | MFU 9.0%
  step  76700/219345 | loss 2.8692 | ppl 17.62 | lr 2.21e-04 | 302488 tok/s | MFU 9.0%
  step  76800/219345 | loss 2.5241 | ppl 12.48 | lr 2.21e-04 | 302526 tok/s | MFU 9.0%
  step  76900/219345 | loss 2.9933 | ppl 19.95 | lr 2.21e-04 | 302554 tok/s | MFU 9.0%
  step  77000/219345 | loss 3.0925 | ppl 22.03 | lr 2.20e-04 | 302592 tok/s | MFU 9.0%
  step  77100/219345 | loss 2.7793 | ppl 16.11 | lr 2.20e-04 | 302631 tok/s | MFU 9.0%
  step  77200/219345 | loss 2.5063 | ppl 12.26 | lr 2.20e-04 | 302669 tok/s | MFU 9.0%
  step  77300/219345 | loss 2.7047 | ppl 14.95 | lr 2.20e-04 | 302711 tok/s | MFU 9.0%
  step  77400/219345 | loss 2.9144 | ppl 18.44 | lr 2.20e-04 | 302696 tok/s | MFU 9.0%
  step  77500/219345 | loss 2.8835 | ppl 17.88 | lr 2.19e-04 | 302676 tok/s | MFU 9.0%
  step  77600/219345 | loss 2.6981 | ppl 14.85 | lr 2.19e-04 | 302658 tok/s | MFU 9.0%
  step  77700/219345 | loss 2.8302 | ppl 16.95 | lr 2.19e-04 | 302698 tok/s | MFU 9.0%
  step  77800/219345 | loss 2.1111 | ppl 8.26 | lr 2.19e-04 | 302687 tok/s | MFU 9.0%
  step  77900/219345 | loss 2.9441 | ppl 18.99 | lr 2.19e-04 | 302723 tok/s | MFU 9.0%
  step  78000/219345 | loss 1.7461 | ppl 5.73 | lr 2.18e-04 | 302650 tok/s | MFU 9.0%
  step  78100/219345 | loss 2.7014 | ppl 14.90 | lr 2.18e-04 | 302688 tok/s | MFU 9.0%
  step  78200/219345 | loss 2.3887 | ppl 10.90 | lr 2.18e-04 | 302727 tok/s | MFU 9.0%
  step  78300/219345 | loss 2.8898 | ppl 17.99 | lr 2.18e-04 | 302710 tok/s | MFU 9.0%
  step  78400/219345 | loss 3.1969 | ppl 24.46 | lr 2.18e-04 | 302750 tok/s | MFU 9.0%
  step  78500/219345 | loss 2.1258 | ppl 8.38 | lr 2.18e-04 | 302791 tok/s | MFU 9.0%
  step  78600/219345 | loss 2.8455 | ppl 17.21 | lr 2.17e-04 | 302775 tok/s | MFU 9.0%
  step  78700/219345 | loss 2.7127 | ppl 15.07 | lr 2.17e-04 | 302815 tok/s | MFU 9.0%
  step  78800/219345 | loss 3.0860 | ppl 21.89 | lr 2.17e-04 | 302853 tok/s | MFU 9.0%
  step  78900/219345 | loss 2.9561 | ppl 19.22 | lr 2.17e-04 | 302892 tok/s | MFU 9.0%
  step  79000/219345 | loss 2.4634 | ppl 11.75 | lr 2.17e-04 | 302933 tok/s | MFU 9.0%
  step  79100/219345 | loss 2.1925 | ppl 8.96 | lr 2.16e-04 | 302971 tok/s | MFU 9.0%
  step  79200/219345 | loss 2.8409 | ppl 17.13 | lr 2.16e-04 | 303010 tok/s | MFU 9.0%
  step  79300/219345 | loss 2.4816 | ppl 11.96 | lr 2.16e-04 | 303040 tok/s | MFU 9.0%
  step  79400/219345 | loss 2.8754 | ppl 17.73 | lr 2.16e-04 | 303074 tok/s | MFU 9.0%
  step  79500/219345 | loss 2.5109 | ppl 12.32 | lr 2.16e-04 | 303056 tok/s | MFU 9.0%
  step  79600/219345 | loss 2.7618 | ppl 15.83 | lr 2.15e-04 | 303036 tok/s | MFU 9.0%
  step  79700/219345 | loss 2.9193 | ppl 18.53 | lr 2.15e-04 | 303019 tok/s | MFU 9.0%
  step  79800/219345 | loss 2.9978 | ppl 20.04 | lr 2.15e-04 | 303055 tok/s | MFU 9.0%
  step  79900/219345 | loss 2.9832 | ppl 19.75 | lr 2.15e-04 | 303040 tok/s | MFU 9.0%
  step  80000/219345 | loss 2.7518 | ppl 15.67 | lr 2.15e-04 | 303077 tok/s | MFU 9.0%
  Saved checkpoint -> runs/full_raw_moe/latest.pt
  step  80100/219345 | loss 3.0562 | ppl 21.25 | lr 2.14e-04 | 302890 tok/s | MFU 9.0%
  step  80200/219345 | loss 2.4682 | ppl 11.80 | lr 2.14e-04 | 302929 tok/s | MFU 9.0%
  step  80300/219345 | loss 2.5155 | ppl 12.37 | lr 2.14e-04 | 302963 tok/s | MFU 9.0%
  step  80400/219345 | loss 3.1566 | ppl 23.49 | lr 2.14e-04 | 302996 tok/s | MFU 9.0%
  step  80500/219345 | loss 2.6598 | ppl 14.29 | lr 2.14e-04 | 302978 tok/s | MFU 9.0%
  step  80600/219345 | loss 3.0968 | ppl 22.13 | lr 2.13e-04 | 303014 tok/s | MFU 9.0%
  step  80700/219345 | loss 2.8251 | ppl 16.86 | lr 2.13e-04 | 302994 tok/s | MFU 9.0%
  step  80800/219345 | loss 2.8798 | ppl 17.81 | lr 2.13e-04 | 303030 tok/s | MFU 9.0%
  step  80900/219345 | loss 2.5812 | ppl 13.21 | lr 2.13e-04 | 303061 tok/s | MFU 9.0%
  step  81000/219345 | loss 2.6617 | ppl 14.32 | lr 2.13e-04 | 303088 tok/s | MFU 9.0%
  step  81100/219345 | loss 2.9249 | ppl 18.63 | lr 2.12e-04 | 303127 tok/s | MFU 9.0%
  step  81200/219345 | loss 2.7818 | ppl 16.15 | lr 2.12e-04 | 303162 tok/s | MFU 9.0%
  step  81300/219345 | loss 2.9923 | ppl 19.93 | lr 2.12e-04 | 303200 tok/s | MFU 9.0%
  step  81400/219345 | loss 2.9761 | ppl 19.61 | lr 2.12e-04 | 303234 tok/s | MFU 9.0%
  step  81500/219345 | loss 3.1897 | ppl 24.28 | lr 2.12e-04 | 303270 tok/s | MFU 9.0%
  step  81600/219345 | loss 2.9018 | ppl 18.21 | lr 2.11e-04 | 303252 tok/s | MFU 9.0%
  step  81700/219345 | loss 1.9960 | ppl 7.36 | lr 2.11e-04 | 303282 tok/s | MFU 9.0%
  step  81800/219345 | loss 2.9364 | ppl 18.85 | lr 2.11e-04 | 303263 tok/s | MFU 9.0%
  step  81900/219345 | loss 2.9685 | ppl 19.46 | lr 2.11e-04 | 303240 tok/s | MFU 9.0%
  step  82000/219345 | loss 2.3497 | ppl 10.48 | lr 2.11e-04 | 303223 tok/s | MFU 9.0%
  step  82100/219345 | loss 1.8984 | ppl 6.68 | lr 2.10e-04 | 303260 tok/s | MFU 9.0%
  step  82200/219345 | loss 3.0087 | ppl 20.26 | lr 2.10e-04 | 303243 tok/s | MFU 9.0%
  step  82300/219345 | loss 2.9042 | ppl 18.25 | lr 2.10e-04 | 303217 tok/s | MFU 9.0%
  step  82400/219345 | loss 3.0857 | ppl 21.88 | lr 2.10e-04 | 303255 tok/s | MFU 9.0%
  step  82500/219345 | loss 2.9484 | ppl 19.08 | lr 2.10e-04 | 303291 tok/s | MFU 9.0%
  step  82600/219345 | loss 3.1604 | ppl 23.58 | lr 2.09e-04 | 303267 tok/s | MFU 9.0%
  step  82700/219345 | loss 2.9283 | ppl 18.70 | lr 2.09e-04 | 303303 tok/s | MFU 9.0%
  step  82800/219345 | loss 2.3491 | ppl 10.48 | lr 2.09e-04 | 303327 tok/s | MFU 9.0%
  step  82900/219345 | loss 1.5945 | ppl 4.93 | lr 2.09e-04 | 303309 tok/s | MFU 9.0%
  step  83000/219345 | loss 3.0438 | ppl 20.99 | lr 2.09e-04 | 303346 tok/s | MFU 9.0%
  step  83100/219345 | loss 2.9260 | ppl 18.65 | lr 2.08e-04 | 303382 tok/s | MFU 9.0%
  step  83200/219345 | loss 1.7546 | ppl 5.78 | lr 2.08e-04 | 303417 tok/s | MFU 9.0%
  step  83300/219345 | loss 2.4551 | ppl 11.65 | lr 2.08e-04 | 303441 tok/s | MFU 9.0%
  step  83400/219345 | loss 2.6487 | ppl 14.14 | lr 2.08e-04 | 303470 tok/s | MFU 9.0%
  step  83500/219345 | loss 3.0268 | ppl 20.63 | lr 2.08e-04 | 303503 tok/s | MFU 9.0%
